时间_s,实验温度_C,模型温度_C,残差_C
4959.0,48.08,48.0822150817639,0.002215081763900173
4960.0,48.08,48.08221508178447,0.002215081784470385
4961.0,48.08,48.08221508180498,0.002215081804983754
4962.0,48.08,48.08221508182539,0.0022150818253905413
4963.0,48.08,48.0822150818457,0.002215081845704958
4964.0,48.08,48.082215081865925,0.0022150818659270044
4965.0,48.08,48.082215081886076,0.0022150818860779964
4966.0,48.08,48.08221508190612,0.002215081906122407
4967.0,48.08,48.082215081926094,0.0022150819260957633
4968.0,48.08,48.08221508194598,0.0022150819459838544
4969.0,48.08,48.08221508196575,0.0022150819657511533
4970.0,48.08,48.08221508198545,0.0022150819854545034
4971.0,48.08,48.082215082005085,0.002215082005086799
4972.0,48.08,48.08221508202462,0.002215082024619619
4973.0,48.08,48.08221508204407,0.002215082044074279
4974.0,48.08,48.08221508206342,0.002215082063422358
4975.0,48.08,48.08221508208268,0.0022150820826851714
4976.0,48.08,48.08221508210188,0.002215082101884036
4977.0,48.08,48.08221508212099,0.0022150821209905303
4978.0,48.08,48.08221508214003,0.0022150821400330756
4979.0,48.08,48.082215082158974,0.002215082158976145
4980.0,48.08,48.08221508217781,0.002215082177812633
4981.0,48.08,48.0822150821966,0.0022150821965993828
4982.0,48.08,48.08221508221529,0.002215082215293762
4983.0,48.08,48.0822150822339,0.0022150822339028764
4984.0,48.08,48.08221508225242,0.00221508225241962
4985.0,48.08,48.08221508227088,0.0022150822708795204
4986.0,48.08,48.0822150822892,0.0022150822892044175
4987.0,48.08,48.08221508230753,0.0022150823075293147
4988.0,48.08,48.082215082325746,0.0022150823257476304
4989.0,48.08,48.08221508234384,0.002215082343845154
4990.0,48.08,48.0822150823619,0.002215082361900045
4991.0,48.08,48.082215082379875,0.002215082379876776
4992.0,48.08,48.08221508239774,0.0022150823977398204
4993.0,48.08,48.08221508241557,0.002215082415574443
4994.0,48.08,48.082215082433315,0.002215082433316695
4995.0,48.08,48.08221508245096,0.0022150824509594713
4996.0,48.08,48.082215082468515,0.0022150824685169823
4997.0,48.08,48.082215082486016,0.00221508248601765
4998.0,48.08,48.082215082503446,0.002215082503447263
4999.0,48.08,48.0822150825208,0.002215082520798717
5000.0,48.08,48.08221508253806,0.0022150825380649053
5001.0,48.08,48.08221508255524,0.002215082555238723
5002.0,48.08,48.08221508257238,0.0022150825723841194
5003.0,48.08,48.08221508258942,0.0022150825894229342
5004.0,48.08,48.082215082606375,0.002215082606376484
5005.0,48.08,48.082215082623286,0.002215082623287401
5006.0,48.08,48.08221508264012,0.0022150826401201584
5007.0,48.08,48.082215082656845,0.0022150826568463344
5008.0,48.08,48.082215082673514,0.002215082673515667
5009.0,48.08,48.08221508269012,0.0022150826901210507
5010.0,48.08,48.082215082706654,0.00221508270665538
5011.0,48.08,48.082215082723124,0.002215082723125761
5012.0,48.08,48.08221508273948,0.0022150827394824546
5013.0,48.08,48.082215082755816,0.002215082755817832
5014.0,48.08,48.08221508277203,0.0022150827720324173
5015.0,48.08,48.08221508278821,0.0022150827882114754
5016.0,48.08,48.082215082804304,0.0022150828043052684
5017.0,48.08,48.08221508282034,0.002215082820342218
5018.0,48.08,48.082215082836285,0.002215082836286797
5019.0,48.08,48.08221508285216,0.0022150828521603216
5020.0,48.08,48.082215082868004,0.0022150828680054246
5021.0,48.08,48.08221508288374,0.0022150828837439462
5022.0,48.08,48.08221508289944,0.0022150828994398353
5023.0,48.08,48.08221508291506,0.00221508291506467
5024.0,48.08,48.0822150829306,0.0022150829306042397
5025.0,48.08,48.082215082946085,0.002215082946086966
5026.0,48.08,48.08221508296149,0.0022150829614915324
5027.0,48.08,48.08221508297683,0.00221508297683215
5028.0,48.08,48.082215082992064,0.0022150829920661863
5029.0,48.08,48.08221508300727,0.002215083007271801
5030.0,48.08,48.082215083022426,0.0022150830224276774
5031.0,48.08,48.08221508303751,0.0022150830375124997
5032.0,48.08,48.08221508305249,0.0022150830524907406
5033.0,48.08,48.08221508306743,0.0022150830674334543
5034.0,48.08,48.08221508308229,0.002215083082290903
5035.0,48.08,48.082215083097125,0.002215083097127035
5036.0,48.08,48.08221508311184,0.0022150831118423753
5037.0,48.08,48.08221508312655,0.00221508312655061
5038.0,48.08,48.08221508314114,0.0022150831411451577
5039.0,48.08,48.08221508315569,0.0022150831556899675
5040.0,48.08,48.08221508317017,0.0022150831701708285
5041.0,48.08,48.082215083184614,0.0022150831846161623
5042.0,48.08,48.08221508319896,0.00221508319896202
5043.0,48.08,48.082215083213256,0.00221508321325814
5044.0,48.08,48.08221508322748,0.0022150832274832055
5045.0,48.08,48.08221508324166,0.002215083241658533
5046.0,48.08,48.08221508325576,0.0022150832557628064
5047.0,48.08,48.082215083269816,0.0022150832698173417
5048.0,48.08,48.0822150832838,0.0022150832838008228
5049.0,48.08,48.08221508329773,0.002215083297734566
5050.0,48.08,48.08221508331161,0.0022150833116114654
5051.0,48.08,48.08221508332541,0.0022150833254102054
5052.0,48.08,48.08221508333914,0.0022150833391449964
5053.0,48.08,48.08221508335283,0.0022150833528300495
5054.0,48.08,48.08221508336645,0.0022150833664511538
5055.0,48.08,48.08221508338,0.0022150833800012037
5056.0,48.08,48.08221508339352,0.002215083393522832
5057.0,48.08,48.08221508340697,0.002215083406973406
5058.0,48.08,48.08221508342035,0.0022150834203529257
5059.0,48.08,48.082215083433695,0.0022150834336969183
5060.0,48.08,48.082215083446954,0.0022150834469556457
5061.0,48.08,48.08221508346017,0.0022150834601717406
5062.0,48.08,48.08221508347334,0.002215083473345203
5063.0,48.08,48.08221508348644,0.0022150834864405056
5064.0,48.08,48.08221508349947,0.0022150834994718593
5065.0,48.08,48.08221508351245,0.002215083512453475
5066.0,48.08,48.082215083525355,0.002215083525356931
5067.0,48.08,48.08221508353823,0.0022150835382319656
5068.0,48.08,48.082215083551034,0.0022150835510359457
5069.0,48.08,48.082215083563774,0.002215083563775977
5070.0,48.08,48.08221508357649,0.002215083576494692
5071.0,48.08,48.082215083589126,0.0022150835891281417
5072.0,48.08,48.08221508360172,0.002215083601718959
5073.0,48.08,48.08221508361426,0.0022150836142600383
5074.0,48.08,48.08221508362673,0.0022150836267300633
5075.0,48.08,48.082215083639156,0.0022150836391574558
5076.0,48.08,48.08221508365154,0.0022150836515422156
5077.0,48.08,48.08221508366384,0.0022150836638417104
5078.0,48.08,48.082215083676104,0.002215083676105678
5079.0,48.08,48.082215083688304,0.002215083688305697
5080.0,48.08,48.08221508370047,0.0022150837004701884
5081.0,48.08,48.08221508371256,0.002215083712563626
5082.0,48.08,48.082215083724606,0.002215083724607325
5083.0,48.08,48.082215083736614,0.0022150837366154974
5084.0,48.08,48.08221508374854,0.0022150837485384045
5085.0,48.08,48.08221508376044,0.0022150837604399953
5086.0,48.08,48.08221508377227,0.002215083772270532
5087.0,48.08,48.082215083784064,0.0022150837840655413
5088.0,48.08,48.08221508379578,0.002215083795782391
5089.0,48.08,48.08221508380746,0.0022150838074637136
5090.0,48.08,48.08221508381911,0.002215083819109509
5091.0,48.08,48.08221508383069,0.0022150838306913556
5092.0,48.08,48.082215083842215,0.002215083842216359
5093.0,48.08,48.0822150838537,0.0022150838536987294
5094.0,48.08,48.08221508386513,0.002215083865131362
5095.0,48.08,48.08221508387649,0.0022150838764929404
5096.0,48.08,48.082215083887824,0.002215083887826097
5097.0,48.08,48.08221508389913,0.002215083899130832
5098.0,48.08,48.08221508391035,0.0022150839103503017
5099.0,48.08,48.082215083921525,0.002215083921527139
5100.0,48.08,48.08221508393266,0.0022150839326613436
5101.0,48.08,48.08221508394373,0.0022150839437315994
5102.0,48.08,48.08221508395475,0.0022150839547521173
5103.0,48.08,48.08221508396572,0.002215083965722897
5104.0,48.08,48.08221508397666,0.0022150839766652552
5105.0,48.08,48.08221508398754,0.0022150839875436645
5106.0,48.08,48.08221508399836,0.0022150839983652304
5107.0,48.08,48.082215084009164,0.00221508400916548
5108.0,48.08,48.08221508401989,0.0022150840198946753
5109.0,48.08,48.08221508403063,0.002215084030630976
5110.0,48.08,48.08221508404129,0.002215084041289117
5111.0,48.08,48.08221508405189,0.0022150840518904147
5112.0,48.08,48.08221508406247,0.002215084062470396
5113.0,48.08,48.08221508407297,0.0022150840729722177
5114.0,48.08,48.0822150840834,0.002215084083402985
5115.0,48.08,48.08221508409385,0.0022150840938550687
5116.0,48.08,48.08221508410422,0.002215084104221887
5117.0,48.08,48.08221508411454,0.0022150841145389677
5118.0,48.08,48.08221508412483,0.002215084124834732
5119.0,48.08,48.082215084135086,0.0022150841350878636
5120.0,48.08,48.08221508414526,0.0022150841452628356
5121.0,48.08,48.0822150841554,0.0022150841554022804
5122.0,48.08,48.08221508416548,0.002215084165484882
5123.0,48.08,48.08221508417557,0.0022150841755745887
5124.0,48.08,48.08221508418558,0.0022150841855790304
5125.0,48.08,48.08221508419555,0.0022150841955550504
5126.0,48.08,48.08221508420548,0.0022150842054813324
5127.0,48.08,48.08221508421538,0.0022150842153791928
5128.0,48.08,48.08221508422522,0.0022150842252202096
5129.0,48.08,48.08221508423502,0.002215084235018594
5130.0,48.08,48.08221508424479,0.0022150842447885566
5131.0,48.08,48.082215084254514,0.0022150842545158866
5132.0,48.08,48.082215084264185,0.0022150842641863733
5133.0,48.08,48.0822150842738,0.0022150842738000165
5134.0,48.08,48.08221508428339,0.0022150842833923434
5135.0,48.08,48.08221508429294,0.002215084292942038
5136.0,48.08,48.08221508430244,0.002215084302441994
5137.0,48.08,48.0822150843119,0.002215084311899318
5138.0,48.08,48.08221508432131,0.0022150843213140092
5139.0,48.08,48.08221508433069,0.0022150843306931733
5140.0,48.08,48.082215084340014,0.002215084340015494
5141.0,48.08,48.082215084349315,0.0022150843493164984
5142.0,48.08,48.08221508435858,0.0022150843585819757
5143.0,48.08,48.082215084367796,0.002215084367797715
5144.0,48.08,48.082215084376955,0.002215084376956611
5145.0,48.08,48.08221508438608,0.0022150843860799796
5146.0,48.08,48.08221508439517,0.0022150843951749266
5147.0,48.08,48.082215084404226,0.002215084404227241
5148.0,48.08,48.08221508441325,0.002215084413251134
5149.0,48.08,48.08221508442224,0.0022150844222394994
5150.0,48.08,48.08221508443117,0.0022150844311710216
5151.0,48.08,48.082215084440065,0.0022150844400670167
5152.0,48.08,48.082215084448926,0.0022150844489274846
5153.0,48.08,48.08221508445775,0.0022150844577524254
5154.0,48.08,48.082215084466526,0.002215084466527628
5155.0,48.08,48.08221508447528,0.0022150844752815146
5156.0,48.08,48.082215084483984,0.002215084483985663
5157.0,48.08,48.082215084492624,0.002215084492625863
5158.0,48.08,48.08221508450125,0.0022150845012518516
5159.0,48.08,48.082215084509826,0.0022150845098281025
5160.0,48.08,48.082215084518396,0.002215084518397248
5161.0,48.08,48.08221508452693,0.002215084526930866
5162.0,48.08,48.082215084535385,0.0022150845353863247
5163.0,48.08,48.08221508454383,0.002215084543834678
5164.0,48.08,48.082215084552246,0.0022150845522475038
5165.0,48.08,48.08221508456058,0.00221508456058217
5166.0,48.08,48.08221508456893,0.002215084568931047
5167.0,48.08,48.082215084577214,0.0022150845772159755
5168.0,48.08,48.08221508458547,0.002215084585472482
5169.0,48.08,48.0822150845937,0.002215084593700567
5170.0,48.08,48.08221508460187,0.0022150846018718084
5171.0,48.08,48.08221508461004,0.00221508461004305
5172.0,48.08,48.082215084618156,0.002215084618157448
5173.0,48.08,48.08221508462624,0.0022150846262434243
5174.0,48.08,48.08221508463428,0.0022150846342796626
5175.0,48.08,48.0822150846423,0.00221508464230169
5176.0,48.08,48.08221508465027,0.0022150846502739796
5177.0,48.08,48.082215084658195,0.002215084658196531
5178.0,48.08,48.0822150846661,0.0022150846661048718
5179.0,48.08,48.082215084674004,0.002215084674006107
5180.0,48.08,48.08221508468181,0.0022150846818149716
5181.0,48.08,48.0822150846896,0.00221508468960252
5182.0,48.08,48.08221508469738,0.002215084697382963
5183.0,48.08,48.08221508470511,0.002215084705113668
5184.0,48.08,48.0822150847128,0.0022150847128017404
5185.0,48.08,48.08221508472047,0.0022150847204684965
5186.0,48.08,48.082215084728105,0.002215084728106831
5187.0,48.08,48.08221508473568,0.0022150847356812164
5188.0,48.08,48.082215084743254,0.002215084743255602
5189.0,48.08,48.0822150847508,0.002215084750801566
5190.0,48.08,48.08221508475829,0.0022150847582906863
5191.0,48.08,48.082215084765764,0.002215084765765596
5192.0,48.08,48.08221508477318,0.002215084773183662
5193.0,48.08,48.08221508478057,0.0022150847805733065
5194.0,48.08,48.08221508478794,0.0022150847879416347
5195.0,48.08,48.08221508479528,0.002215084795281541
5196.0,48.08,48.08221508480258,0.002215084802578815
5197.0,48.08,48.08221508480984,0.0022150848098405618
5198.0,48.08,48.082215084817065,0.0022150848170667814
5199.0,48.08,48.08221508482429,0.002215084824293001
5200.0,48.08,48.082215084831454,0.002215084831455272
5201.0,48.08,48.08221508483858,0.0022150848385820154
5202.0,48.08,48.0822150848457,0.0022150848457016536
5203.0,48.08,48.082215084852784,0.0022150848527857647
5204.0,48.08,48.082215084859826,0.0022150848598272432
5205.0,48.08,48.08221508486686,0.0022150848668616163
5206.0,48.08,48.08221508487385,0.002215084873853357
5207.0,48.08,48.082215084880815,0.0022150848808166756
5208.0,48.08,48.082215084887736,0.002215084887737362
5209.0,48.08,48.08221508489462,0.002215084894622521
5210.0,48.08,48.08221508490148,0.0022150849014792584
5211.0,48.08,48.08221508490833,0.0022150849083288904
5212.0,48.08,48.08221508491513,0.0022150849151287844
5213.0,48.08,48.08221508492191,0.0022150849219144675
5214.0,48.08,48.08221508492865,0.0022150849286504126
5215.0,48.08,48.08221508493534,0.002215084935343725
5216.0,48.08,48.08221508494206,0.002215084942058354
5217.0,48.08,48.08221508494872,0.002215084948723245
5218.0,48.08,48.08221508495534,0.0022150849553383978
5219.0,48.08,48.082215084961945,0.0022150849619464452
5220.0,48.08,48.08221508496851,0.00221508496851186
5221.0,48.08,48.082215084975076,0.002215084975077275
5222.0,48.08,48.082215084981556,0.0022150849815574247
5223.0,48.08,48.08221508498805,0.0022150849880517853
5224.0,48.08,48.08221508499451,0.002215084994510619
5225.0,48.08,48.08221508500094,0.0022150850009410306
5226.0,48.08,48.082215085007334,0.002215085007335915
5227.0,48.08,48.08221508501369,0.0022150850136881672
5228.0,48.08,48.082215085020046,0.0022150850200475247
5229.0,48.08,48.082215085026355,0.002215085026357144
5230.0,48.08,48.082215085032644,0.0022150850326454474
5231.0,48.08,48.08221508503891,0.0022150850389124344
5232.0,48.08,48.08221508504512,0.002215085045122578
5233.0,48.08,48.082215085051345,0.0022150850513469322
5234.0,48.08,48.08221508505752,0.0022150850575215486
5235.0,48.08,48.08221508506364,0.0022150850636393216
5236.0,48.08,48.082215085069784,0.0022150850697855162
5237.0,48.08,48.08221508507587,0.0022150850758748675
5238.0,48.08,48.082215085081955,0.0022150850819571133
5239.0,48.08,48.082215085088,0.002215085088003832
5240.0,48.08,48.082215085094035,0.00221508509403634
5241.0,48.08,48.08221508510004,0.002215085100040426
5242.0,48.08,48.082215085106,0.0022150851060018795
5243.0,48.08,48.08221508511195,0.002215085111949122
5244.0,48.08,48.08221508511785,0.0022150851178537323
5245.0,48.08,48.08221508512374,0.0022150851237441316
5246.0,48.08,48.082215085129604,0.002215085129606109
5247.0,48.08,48.082215085135445,0.0022150851354467704
5248.0,48.08,48.08221508514124,0.002215085141244799
5249.0,48.08,48.082215085147034,0.0022150851470357225
5250.0,48.08,48.0822150851528,0.002215085152798224
5251.0,48.08,48.08221508515851,0.0022150851585109876
5252.0,48.08,48.08221508516423,0.0022150851642308567
5253.0,48.08,48.08221508516991,0.0022150851699151985
5254.0,48.08,48.08221508517555,0.0022150851755498024
5255.0,48.08,48.08221508518119,0.0022150851811915118
5256.0,48.08,48.082215085186796,0.002215085186797694
5257.0,48.08,48.08221508519239,0.0022150851923896653
5258.0,48.08,48.082215085197944,0.0022150851979461095
5259.0,48.08,48.082215085203515,0.0022150852035167645
5260.0,48.08,48.082215085209,0.0022150852090021544
5261.0,48.08,48.082215085214486,0.0022150852144875444
5262.0,48.08,48.08221508521996,0.0022150852199587234
5263.0,48.08,48.0822150852254,0.002215085225401481
5264.0,48.08,48.0822150852308,0.0022150852308016056
5265.0,48.08,48.08221508523621,0.002215085236208836
5266.0,48.08,48.08221508524156,0.0022150852415592226
5267.0,48.08,48.082215085246915,0.002215085246916715
5268.0,48.08,48.08221508525223,0.0022150852522315745
5269.0,48.08,48.082215085257516,0.0022150852575180124
5270.0,48.08,48.0822150852628,0.0022150852628044504
5271.0,48.08,48.08221508526804,0.0022150852680411504
5272.0,48.08,48.08221508527328,0.0022150852732849557
5273.0,48.08,48.08221508527848,0.002215085278479023
5274.0,48.08,48.082215085283664,0.002215085283665985
5275.0,48.08,48.082215085288816,0.00221508528881742
5276.0,48.08,48.08221508529394,0.002215085293940433
5277.0,48.08,48.08221508529905,0.0022150852990492353
5278.0,48.08,48.08221508530416,0.002215085304165143
5279.0,48.08,48.08221508530922,0.0022150853092242073
5280.0,48.08,48.08221508531426,0.0022150853142619553
5281.0,48.08,48.082215085319284,0.0022150853192854925
5282.0,48.08,48.08221508532429,0.0022150853242948187
5283.0,48.08,48.08221508532928,0.0022150853292828288
5284.0,48.08,48.082215085334255,0.002215085334256628
5285.0,48.08,48.08221508533919,0.0022150853391949
5286.0,48.08,48.0822150853441,0.0022150853441047502
5287.0,48.08,48.08221508534902,0.002215085349021706
